file, alpha, accuracy, time
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.7999999999999998, 1.0, 0.7127010822296143
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.7499999999999998, 1.0, 0.8932325839996338
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.6999999999999997, 1.0, 1.415358304977417
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.6499999999999997, 1.0, 1.9421637058258057
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.5999999999999996, 1.0, 1.9623017311096191
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.5499999999999996, 1.0, 2.408796787261963
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.4999999999999996, 1.0, 2.620236396789551
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.4499999999999996, 1.0, 3.0230448246002197
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.39999999999999963, 1.0, 3.394387722015381
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.34999999999999964, 1.0, 3.8445017337799072
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.29999999999999966, 1.0, 4.421920299530029
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.24999999999999967, 1.0, 5.408919095993042
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.19999999999999968, 1.0, 7.5130767822265625
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.1499999999999997, 1.0, 10.267090082168579
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.09999999999999969, 1.0, 19.31149196624756
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.049999999999999684, 1.0, 49.21114420890808
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 1, 0.76, 0.524000883102417
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.95, 0.76, 0.5502297878265381
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.8999999999999999, 0.76, 0.5491373538970947
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.8499999999999999, 0.76, 0.7057528495788574
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.7999999999999998, 0.76, 1.0648179054260254
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.7499999999999998, 0.76, 1.6528818607330322
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.6999999999999997, 0.76, 1.9384284019470215
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.6499999999999997, 0.76, 2.363248348236084
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.5999999999999996, 0.76, 3.0210604667663574
